subid	maindown	area	longitude	latitude	elev_mean	slope_mean	rivlen	hds_depth	SLC_1	SLC_2	SLC_3	SLC_4	SLC_5	SLC_6	SLC_7	SLC_8	SLC_9	SLC_10	SLC_11	SLC_12	SLC_13	SLC_14	SLC_15	SLC_16	SLC_17	SLC_18	SLC_19	SLC_20	SLC_21	SLC_22	SLC_23	SLC_24	SLC_25	SLC_26	SLC_27	SLC_28	SLC_29	SLC_30	SLC_31	SLC_32	SLC_33	SLC_34	SLC_35	SLC_36	SLC_37	SLC_38	SLC_39	SLC_40	SLC_41	SLC_42	SLC_43	SLC_44	SLC_45	SLC_46	SLC_47	SLC_48	SLC_49	SLC_50	SLC_51	SLC_52	SLC_53	SLC_54	SLC_55	SLC_56	SLC_57	SLC_58	SLC_59	SLC_60	SLC_61	SLC_62	SLC_63	SLC_64	SLC_65	SLC_66	SLC_67	SLC_68	SLC_69	SLC_70	SLC_71	SLC_72	SLC_73	SLC_74	SLC_75	SLC_76	SLC_77	SLC_78	SLC_79	SLC_80	SLC_81	SLC_82	SLC_83	SLC_84	SLC_85	SLC_86	SLC_87	SLC_88	SLC_89	SLC_90	SLC_91	SLC_92	SLC_93	SLC_94	SLC_95	SLC_96	SLC_97	SLC_98	SLC_99	SLC_100	SLC_101	SLC_102	SLC_103	SLC_104	SLC_105	SLC_106	SLC_107	SLC_108	SLC_109	SLC_110	SLC_111	SLC_112	SLC_113	SLC_114	SLC_115	SLC_116	SLC_117
58438	58249	147775000.18551102	-106.73460068213	48.4312162985234	773.445861816406	0.00249	28524.05301586757	0.24190639203400835	0.0	0.0	0.00022764761130571068	0.0	0.0	0.0	0.0	0.0	0.00022764761130571068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11814911026768084	0.0052358950600320964	0.00045529522261142136	0.0	0.0	0.0	0.0	0.0	0.6212503312533755	0.144783880790453	0.004325304614809065	0.0	0.0	0.0	0.0	0.0	0.0	0.00022764761130571068	0.02549653246624335	0.0	0.0	0.0	0.0	0.0	0.0	0.01548003756879058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020488285017516775	0.00045529522261142136	0.0	0.0	0.0	0.061408898586418355	0.0	0.00022764761130571068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58489	58436	111833699.9995001	-107.077506894714	48.2652228874621	756.009765625	0.00497	33210.97009836316	0.1708857563165977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46433548817574943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47055982447837347	0.0006224336302623073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003423384966443174	0.0	0.0	0.0	0.0	0.0	0.0	0.02614221247102078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03087083768144515	0.0	0.004045818596705579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58588	58436	77518599.87100017	-107.030182926595	48.2951538311529	745.769470214844	0.00515	18950.87471860282	0.20069721180905578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2649638994232626	0.0004453174780222649	0.0	0.0	0.0	0.0	0.0	0.0	0.6212178818410938	0.016476746686824674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05967254205498678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004453174780222649	0.0	0.0	0.0	0.0	0.03455170764767636	0.0	0.002226587390111421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58432	58406	76415699.99426796	-107.135842832101	48.0550009828222	751.503356933594	0.00155	29043.49101893617	0.21337649260071676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004820072470582209	0.3168102178391814	0.0	0.0	0.0	0.0	0.00043818840641648857	0.0017527536256662327	0.006572826096248535	0.5889252182238733	0.0	0.0	0.0	0.00043818840641648857	0.0021909420320828142	0.0	0.0	0.0	0.0017527536256662327	0.0035055072513325587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07147876680328413	0.0	0.00087637681283307	0.0	0.0	0.00043818840641648857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58496	58406	68260299.94773206	-107.085347854686	47.9949596001391	745.704772949219	0.00188	14930.22357198931	0.3616674593179533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01193988414250941	0.7716150127096733	0.0	0.0	0.0	0.0	0.0009949903452090782	0.0	0.0009949903452090782	0.14775606626355473	0.0	0.0	0.0	0.0	0.0004974951726045391	0.0	0.0	0.0	0.0004974951726045391	0.004477456553441041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05326668653352153	0.0004974951726045391	0.007462427589068369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58585	58497	52450900.0448259	-107.179849645171	47.8859164721988	825.084594726562	0.00575	21628.79119629847	0.48934365445974226	0.0	0.0	0.0006688646895640511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5016485171731015	0.002006594068692348	0.0	0.0	0.0	0.0	0.0013377293791281995	0.0	0.46084777110968966	0.0013377293791281995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006688646895640511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026133011994619048	0.0	0.005350917516512993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58526	58455	40541099.97550021	-107.118885076269	48.0970007741351	734.071472167969	0.00381	19730.66415983124	0.24255977282641997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000850152034689757	0.09776748398933154	0.0	0.0	0.0	0.00255045610406946	0.000850152034689757	0.0	0.000850152034689757	0.841650514342939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000850152034689757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05208048132083147	0.0	0.0017003040693796088	0.0	0.0	0.0	0.000850152034689757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58583	58455	41402800.09399973	-107.116071114346	48.1327885344589	734.540283203125	0.00418	19158.30086662474	0.1476968830791563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09733632832218278	0.0	0.0	0.0	0.00082488413832352	0.0016497682766471351	0.0	0.0	0.8504555466116125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016497682766471351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04808370437458686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58249	58247	98865100.04799984	-106.771111848335	48.3016378099421	669.661743164062	0.0002	23385.21819709847	0.609728432964805	0.0	0.00028283681864632295	0.0014141840932319267	0.0	0.0	0.0	0.0	0.00028283681864632295	0.0016970209118783279	0.0	0.0	0.0	0.00028283681864632295	0.0	0.0	0.0	0.0	0.032526234144335406	0.0008485104559391248	0.0	0.0	0.0	0.0	0.0	0.006222410010220664	0.2989585173092396	0.03507176551215301	0.0008485104559391248	0.0	0.0005656736372927238	0.0	0.0	0.0	0.0	0.0048082259169886605	0.031112050051103478	0.00028283681864632295	0.0	0.0	0.00028283681864632295	0.0	0.08485104559391872	0.23079484401545836	0.0	0.0	0.013576167295026934	0.0008485104559391248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033940418237567334	0.027718008227346748	0.0	0.0	0.00028283681864632295	0.0005656736372927238	0.21993605417324316	0.00028283681864632295	0.0022626945491711296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58436	58247	95177699.8999139	-106.858138227076	48.2353636465834	680.730590820312	0.00095	34615.47540442059	0.3220362945042642	0.0	0.0	0.0006774177754529381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36038625654100753	0.0006774177754529381	0.0	0.0	0.0	0.0	0.0	0.0006774177754529381	0.341079849940596	0.0	0.0	0.0	0.0006774177754529381	0.0	0.0	0.0	0.0	0.00033870888772646906	0.020661242151317136	0.0	0.0	0.00033870888772646906	0.0	0.0	0.043354737628993355	0.11008038851111596	0.0	0.0	0.006774177754530192	0.0020322533263589944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006774177754529381	0.010161266631795333	0.0	0.0	0.0006774177754529381	0.00033870888772646906	0.09937306753520901	0.0	0.0010161266631794972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58606	58248	66280699.96150015	-107.073020553057	48.1789005216429	736.884887695312	0.00457	19929.42048689914	0.1235631823391525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015830356888539444	0.0005276785629512824	0.34035267310360434	0.0	0.0	0.0	0.0	0.0	0.0005276785629512824	0.0	0.6194946329048545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03276519411022296	0.0	0.004749107066561834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58406	58392	42793900.010999784	-106.945865692728	47.961022626915	716.833740234375	0.00111	21560.69488384267	0.3645034393297952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007981848634986291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7463028473712652	0.0	0.0	0.0	0.0007981848634986291	0.001596369726997353	0.0	0.0	0.18996799751268606	0.0	0.0	0.0	0.0	0.0007981848634986291	0.0	0.0	0.0	0.0	0.008780033498485393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050958197300070125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58497	58392	303734499.93867433	-107.009384324322	47.8845509628824	754.497497558594	0.0018	31754.30838299234	0.21615889106896302	0.0	0.0	0.00011407118396210003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018251389433943679	0.539784842508893	0.0	0.0	0.0	0.0018251389433943679	0.006502057485842484	0.0	0.00011407118396210003	0.3928611575656434	0.0	0.0	0.0	0.001026640655659284	0.002053281311318664	0.0	0.0	0.0	0.00011407118396210003	0.00444877617452382	0.0	0.0	0.00022814236792429598	0.0	0.0	0.0	0.0063879863018803835	0.0	0.0	0.0	0.00034221355188639597	0.0	0.0	0.0	0.0	0.0	0.00022814236792429598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04077541406228328	0.0	0.0013688542075457758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58455	58416	80591500.08949976	-106.995129851416	48.0990518966601	709.035522460938	0.00107	17730.58155342672	0.28323769782074265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016479597778125228	0.13595668166953842	0.0	0.0	0.0	0.0	0.000823979888906215	0.0	0.0004119899444531075	0.7679492564606629	0.0	0.0	0.0	0.0016479597778125228	0.01194770838914123	0.0	0.0	0.0	0.0	0.00494387933343766	0.0	0.0	0.000823979888906215	0.000823979888906215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004119899444531075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07261063503596987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58473	58416	76838900.03799987	-106.978695410819	48.0297286325179	716.664306640625	0.00492	13359.98212539845	0.19939680767222187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014700815319697458	0.5755591937287592	0.0	0.0	0.0	0.006236709529568561	0.0040093132690083196	0.0008909585042240393	0.006236709529568561	0.3269817710502395	0.0	0.0	0.0	0.003563834016896348	0.003563834016896348	0.0	0.0	0.0	0.000445479252111972	0.0031183547647842804	0.0	0.0	0.0008909585042240393	0.000445479252111972	0.0	0.000445479252111972	0.0	0.0	0.0	0.0	0.0	0.0	0.0008909585042240393	0.0	0.000445479252111972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048010838236565004	0.0	0.003563834016896348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58456	58352	137255800.18995726	-106.475718245107	48.7771548105281	940.364501953125	0.00379	22538.48575614779	0.3082095661832194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01667821308635773	0.013244463333284055	0.0	0.0	0.0	0.0	0.0	0.0	0.1474059715426618	0.12655820518471453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010791784938231436	0.00662223166664198	0.0	0.0	0.0	0.0	0.0	0.3985602391960485	0.21387355604858738	0.0	0.0	0.0	0.0	0.0	0.0	0.0002452678395051953	0.0	0.0	0.0	0.0	0.0	0.009074910061694594	0.0034337497530735873	0.0	0.0	0.0	0.05179453247266238	0.0	0.0017168748765367461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58247	58245	101223899.81708623	-106.688319971489	48.2909629206444	687.383544921875	0.00017	24338.12778349148	0.5896221655224655	0.0	0.0	0.0002890954243496766	0.0	0.0	0.0	0.0	0.0	0.0002890954243496766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047122554169004405	0.005203717638294915	0.0002890954243496766	0.0	0.0	0.0	0.0	0.0008672862730491116	0.32176320730123925	0.10869987955549491	0.008961958154841364	0.0	0.0	0.0	0.0	0.0	0.0	0.0031800496678468515	0.04509888619855642	0.0	0.0	0.0	0.0002890954243496766	0.0	0.025151301918425708	0.21768885453533926	0.0014454771217485465	0.0	0.006071003911344109	0.0014454771217485465	0.0	0.0	0.0002890954243496766	0.0008672862730491116	0.0	0.0	0.0	0.0	0.0002890954243496766	0.019947584280130715	0.000578190848699435	0.0	0.0	0.0	0.18243813993899116	0.0	0.0017345725460983048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58248	58245	236537200.0495406	-106.841693134875	48.1662306369909	689.476135253906	0.00108	51809.41735535835	0.2359175830520155	0.0	0.0	0.00028265648502077777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014132824251038889	0.3791836746554073	0.0005653129700415555	0.0	0.0	0.0	0.00028265648502077777	0.00014132824251038889	0.00014132824251038889	0.3943057966040204	0.0	0.0	0.0	0.0005653129700415555	0.001271954182593593	0.0	0.0	0.0004239847275311667	0.00014132824251038889	0.022047205831622622	0.0	0.0	0.0005653129700415555	0.0015546106676143708	0.00014132824251038889	0.011306259400832136	0.09313531181435467	0.0	0.0	0.0069250838830096145	0.012012900613384173	0.0	0.0	0.0	0.00028265648502077777	0.0	0.0	0.0	0.00014132824251038889	0.00028265648502077777	0.002685236607697575	0.0	0.0	0.0	0.0	0.06892953834147521	0.0	0.002543908365187186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58635	58515	67880900.03978309	-106.60763446464	48.4666837826365	836.696166992188	0.00618	20415.1968749351	0.26297860381267824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044601516715651074	0.016174176391389912	0.0004901265573147641	0.0	0.0	0.0	0.0	0.0	0.494047569773365	0.3225032747131688	0.010292657703611817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014703796719444785	0.0004901265573147641	0.0	0.0	0.0	0.0	0.0	0.019114935735279056	0.010782784260926579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006371645245092958	0.0034308859012039073	0.0	0.0	0.0	0.06973979421642222	0.0	0.0004901265573147641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58392	58376	183236099.8038464	-106.803497118545	47.9533601100772	705.01025390625	0.00084	29762.08184595912	0.2124317645667096	0.0	0.0	0.0012966516336786298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02593303267357372	0.6344331207642142	0.0	0.0	0.0	0.013336988232123625	0.010928920912434609	0.0	0.0022228313720205886	0.23969531628288862	0.0	0.0	0.0	0.003519483005699218	0.0031490111103624537	0.0	0.0	0.0	0.0	0.005001370587046278	0.0	0.0	0.0005557078430051001	0.0005557078430051001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05863091394927455	0.0	0.0005557078430051001	0.0	0.0	0.0001852359476683353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58416	58376	99812399.94415411	-106.849739031844	48.0569643954042	690.987121582031	0.00078	26845.81769959956	0.2497490814470974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016899490862855781	0.31635846895267217	0.0	0.0	0.0	0.0006759796345142499	0.0006759796345142499	0.0	0.0010139694517713282	0.6110855896008888	0.0	0.0	0.0	0.0003379898172570782	0.0020279389035427497	0.0	0.0	0.0	0.0	0.0003379898172570782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06512016546678262	0.0	0.0006759796345142499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
